[s],CH2[V]
9.66200E-05,2.494114944E-03
9.66300E-05,2.531224321E-03
9.66400E-05,2.539036821E-03
9.66500E-05,2.534154008E-03
9.66600E-05,2.610325887E-03
9.66700E-05,2.584935261E-03
9.66800E-05,2.542943071E-03
9.66900E-05,2.569310260E-03
9.67000E-05,2.561497760E-03
9.67100E-05,2.622044638E-03
9.67200E-05,2.540989946E-03
9.67300E-05,2.591771199E-03
9.67400E-05,2.575169635E-03
9.67500E-05,2.564427447E-03
9.67600E-05,2.565404010E-03
9.67700E-05,2.570286823E-03
9.67800E-05,2.589818074E-03
9.67900E-05,2.542943071E-03
9.68000E-05,2.567357135E-03
9.68100E-05,2.513646195E-03
9.68200E-05,2.476536818E-03
9.68300E-05,2.562474322E-03
9.68400E-05,2.564427447E-03
9.68500E-05,2.481419631E-03
9.68600E-05,2.481419631E-03
9.68700E-05,2.537083696E-03
9.68800E-05,2.563450885E-03
9.68900E-05,2.540989946E-03
9.69000E-05,2.568333697E-03
9.69100E-05,2.554661822E-03
9.69200E-05,2.491185256E-03
9.69300E-05,2.462864942E-03
9.69400E-05,2.540989946E-03
9.69500E-05,2.501927444E-03
9.69600E-05,2.490208694E-03
9.69700E-05,2.506810257E-03
9.69800E-05,2.362279000E-03
9.69900E-05,2.469700880E-03
9.70000E-05,2.547825884E-03
9.70100E-05,2.555638384E-03
9.70200E-05,2.461888380E-03
9.70300E-05,2.506810257E-03
9.70400E-05,2.494114944E-03
9.70500E-05,2.543919634E-03
9.70600E-05,2.564427447E-03
9.70700E-05,2.553685259E-03
9.70800E-05,2.517552445E-03
9.70900E-05,2.549779009E-03
9.71000E-05,2.481419631E-03
9.71100E-05,2.473607130E-03
9.71200E-05,2.454075880E-03
9.71300E-05,2.400364940E-03
9.71400E-05,2.402318065E-03
9.71500E-05,2.570286823E-03
9.71600E-05,2.545872759E-03
9.71700E-05,2.570286823E-03
9.71800E-05,2.560521197E-03
9.71900E-05,2.522435258E-03
9.72000E-05,2.494114944E-03
9.72100E-05,2.542943071E-03
9.72200E-05,2.519505570E-03
9.72300E-05,2.432591504E-03
9.72400E-05,2.418919628E-03
9.72500E-05,2.440404004E-03
9.72600E-05,2.550755572E-03
9.72700E-05,2.407200877E-03
9.72800E-05,2.381810251E-03
9.72900E-05,2.427708691E-03
9.73000E-05,2.388646189E-03
9.73100E-05,2.460911817E-03
9.73200E-05,2.556614947E-03
9.73300E-05,2.429661816E-03
9.73400E-05,2.446263379E-03
9.73500E-05,2.498021194E-03
9.73600E-05,2.533177446E-03
9.73700E-05,2.505833695E-03
9.73800E-05,2.507786820E-03
9.73900E-05,2.404271190E-03
9.74000E-05,2.545872759E-03
9.74100E-05,2.523411820E-03
9.74200E-05,2.562474322E-03
9.74300E-05,2.568333697E-03
9.74400E-05,2.559544635E-03
9.74500E-05,2.572239948E-03
9.74600E-05,2.573216510E-03
9.74700E-05,2.552708697E-03
9.74800E-05,2.419896190E-03
9.74900E-05,2.506810257E-03
9.75000E-05,2.485325881E-03
9.75100E-05,2.531224321E-03
9.75200E-05,2.508763382E-03
9.75300E-05,2.480443068E-03
9.75400E-05,2.546849321E-03
9.75500E-05,2.562474322E-03
9.75600E-05,2.516575883E-03
9.75700E-05,2.534154008E-03
9.75800E-05,2.497044632E-03
9.75900E-05,2.525364945E-03
9.76000E-05,2.563450885E-03
9.76100E-05,2.531224321E-03
9.76200E-05,2.520482133E-03
9.76300E-05,2.483372756E-03
9.76400E-05,2.515599320E-03
9.76500E-05,2.529271196E-03
9.76600E-05,2.574193073E-03
9.76700E-05,2.542943071E-03
9.76800E-05,2.527318071E-03
9.76900E-05,2.533177446E-03
9.77000E-05,2.562474322E-03
9.77100E-05,2.519505570E-03
9.77200E-05,2.532200883E-03
9.77300E-05,2.559544635E-03
9.77400E-05,2.503880569E-03
9.77500E-05,2.568333697E-03
9.77600E-05,2.434544629E-03
9.77700E-05,2.489232131E-03
9.77800E-05,2.398411814E-03
9.77900E-05,2.498997757E-03
9.78000E-05,2.471654005E-03
9.78100E-05,2.488255569E-03
9.78200E-05,2.483372756E-03
9.78300E-05,2.484349319E-03
9.78400E-05,2.517552445E-03
9.78500E-05,2.520482133E-03
9.78600E-05,2.562474322E-03
9.78700E-05,2.559544635E-03
9.78800E-05,2.553685259E-03
9.78900E-05,2.559544635E-03
9.79000E-05,2.500950882E-03
9.79100E-05,2.530247758E-03
9.79200E-05,2.561497760E-03
9.79300E-05,2.569310260E-03
9.79400E-05,2.535130571E-03
9.79500E-05,2.504857132E-03
9.79600E-05,2.436497754E-03
9.79700E-05,2.471654005E-03
9.79800E-05,2.541966509E-03
9.79900E-05,2.552708697E-03
9.80000E-05,2.453099317E-03
9.80100E-05,2.564427447E-03
9.80200E-05,2.534154008E-03
9.80300E-05,2.530247758E-03
9.80400E-05,2.530247758E-03
9.80500E-05,2.528294633E-03
9.80600E-05,2.550755572E-03
9.80700E-05,2.520482133E-03
9.80800E-05,2.484349319E-03
9.80900E-05,2.501927444E-03
9.81000E-05,2.515599320E-03
9.81100E-05,2.524388383E-03
9.81200E-05,2.499974319E-03
9.81300E-05,2.549779009E-03
9.81400E-05,2.489232131E-03
9.81500E-05,2.523411820E-03
9.81600E-05,2.562474322E-03
9.81700E-05,2.565404010E-03
9.81800E-05,2.389622752E-03
9.81900E-05,2.564427447E-03
9.82000E-05,2.571263385E-03
9.82100E-05,2.553685259E-03
9.82200E-05,2.515599320E-03
9.82300E-05,2.523411820E-03
9.82400E-05,2.560521197E-03
9.82500E-05,2.542943071E-03
9.82600E-05,2.545872759E-03
9.82700E-05,2.560521197E-03
9.82800E-05,2.537083696E-03
9.82900E-05,2.536107133E-03
9.83000E-05,2.540989946E-03
9.83100E-05,2.533177446E-03
9.83200E-05,2.565404010E-03
9.83300E-05,2.557591509E-03
9.83400E-05,2.522435258E-03
9.83500E-05,2.558568072E-03
9.83600E-05,2.447239942E-03
9.83700E-05,2.545872759E-03
9.83800E-05,2.555638384E-03
9.83900E-05,2.547825884E-03
9.84000E-05,2.561497760E-03
9.84100E-05,2.576146198E-03
9.84200E-05,2.514622757E-03
9.84300E-05,2.539036821E-03
9.84400E-05,2.553685259E-03
9.84500E-05,2.557591509E-03
9.84600E-05,2.570286823E-03
9.84700E-05,2.585911823E-03
9.84800E-05,2.520482133E-03
9.84900E-05,2.535130571E-03
9.85000E-05,2.505833695E-03
9.85100E-05,2.542943071E-03
9.85200E-05,2.521458695E-03
9.85300E-05,2.518529008E-03
9.85400E-05,2.535130571E-03
9.85500E-05,2.559544635E-03
9.85600E-05,2.487279006E-03
9.85700E-05,2.504857132E-03
9.85800E-05,2.501927444E-03
9.85900E-05,2.524388383E-03
9.86000E-05,2.415989940E-03
9.86100E-05,2.484349319E-03
9.86200E-05,2.410130565E-03
9.86300E-05,2.344700874E-03
9.86400E-05,2.348607125E-03
9.86500E-05,2.513646195E-03
9.86600E-05,2.511693070E-03
9.86700E-05,2.438450879E-03
9.86800E-05,2.509739945E-03
9.86900E-05,2.517552445E-03
9.87000E-05,2.409154002E-03
9.87100E-05,2.519505570E-03
9.87200E-05,2.484349319E-03
9.87300E-05,2.556614947E-03
9.87400E-05,2.478489943E-03
9.87500E-05,2.531224321E-03
9.87600E-05,2.510716507E-03
9.87700E-05,2.483372756E-03
9.87800E-05,2.561497760E-03
9.87900E-05,2.498997757E-03
9.88000E-05,2.562474322E-03
9.88100E-05,2.543919634E-03
9.88200E-05,2.570286823E-03
9.88300E-05,2.591771199E-03
9.88400E-05,2.520482133E-03
9.88500E-05,2.570286823E-03
9.88600E-05,2.557591509E-03
9.88700E-05,2.568333697E-03
9.88800E-05,2.498021194E-03
9.88900E-05,2.556614947E-03
9.89000E-05,2.555638384E-03
9.89100E-05,2.558568072E-03
9.89200E-05,2.519505570E-03
9.89300E-05,2.512669632E-03
9.89400E-05,2.560521197E-03
9.89500E-05,2.577122760E-03
9.89600E-05,2.542943071E-03
9.89700E-05,2.560521197E-03
9.89800E-05,2.543919634E-03
9.89900E-05,2.510716507E-03
9.90000E-05,2.442357129E-03
9.90100E-05,2.553685259E-03
9.90200E-05,2.557591509E-03
9.90300E-05,2.493138381E-03
9.90400E-05,2.539036821E-03
9.90500E-05,2.485325881E-03
9.90600E-05,2.471654005E-03
9.90700E-05,2.561497760E-03
9.90800E-05,2.558568072E-03
9.90900E-05,2.559544635E-03
9.91000E-05,2.564427447E-03
9.91100E-05,2.561497760E-03
9.91200E-05,2.576146198E-03
9.91300E-05,2.557591509E-03
9.91400E-05,2.569310260E-03
9.91500E-05,2.488255569E-03
9.91600E-05,2.527318071E-03
9.91700E-05,2.534154008E-03
9.91800E-05,2.582005573E-03
9.91900E-05,2.489232131E-03
9.92000E-05,2.571263385E-03
9.92100E-05,2.570286823E-03
9.92200E-05,2.458958692E-03
9.92300E-05,2.612279012E-03
9.92400E-05,2.603489949E-03
9.92500E-05,2.566380572E-03
9.92600E-05,2.470677443E-03
9.92700E-05,2.555638384E-03
9.92800E-05,2.586888386E-03
9.92900E-05,2.623021200E-03
9.93000E-05,2.644505576E-03
9.93100E-05,2.707982142E-03
9.93200E-05,2.684544641E-03
9.93300E-05,2.582005573E-03
9.93400E-05,2.590794636E-03
9.93500E-05,2.620091512E-03
9.93600E-05,2.638646201E-03
9.93700E-05,2.632786826E-03
9.93800E-05,2.500950882E-03
9.93900E-05,2.530247758E-03
9.94000E-05,2.523411820E-03
9.94100E-05,2.582005573E-03
9.94200E-05,2.508763382E-03
9.94300E-05,2.522435258E-03
9.94400E-05,2.606419637E-03
9.94500E-05,2.568333697E-03
9.94600E-05,2.514622757E-03
9.94700E-05,2.387669626E-03
9.94800E-05,2.479466506E-03
9.94900E-05,2.463841505E-03
9.95000E-05,2.528294633E-03
9.95100E-05,2.517552445E-03
9.95200E-05,2.457982130E-03
9.95300E-05,2.480443068E-03
9.95400E-05,2.501927444E-03
9.95500E-05,2.373021188E-03
9.95600E-05,2.354466500E-03
9.95700E-05,2.411107128E-03
9.95800E-05,2.366185250E-03
9.95900E-05,2.394505564E-03
9.96000E-05,2.476536818E-03
9.96100E-05,2.506810257E-03
9.96200E-05,2.456029005E-03
9.96300E-05,2.457982130E-03
9.96400E-05,2.365208688E-03
9.96500E-05,2.438450879E-03
9.96600E-05,2.512669632E-03
9.96700E-05,2.453099317E-03
9.96800E-05,2.373021188E-03
9.96900E-05,2.468724318E-03
9.97000E-05,2.408177440E-03
9.97100E-05,2.477513381E-03
9.97200E-05,2.323216498E-03
9.97300E-05,2.407200877E-03
9.97400E-05,2.445286817E-03
9.97500E-05,2.481419631E-03
9.97600E-05,2.498997757E-03
9.97700E-05,2.491185256E-03
9.97800E-05,2.399388377E-03
9.97900E-05,2.480443068E-03
9.98000E-05,2.529271196E-03
9.98100E-05,2.423802441E-03
9.98200E-05,2.430638378E-03
9.98300E-05,2.421849316E-03
9.98400E-05,2.487279006E-03
9.98500E-05,2.429661816E-03
9.98600E-05,2.561497760E-03
9.98700E-05,2.548802447E-03
9.98800E-05,2.429661816E-03
9.98900E-05,2.470677443E-03
9.99000E-05,2.556614947E-03
9.99100E-05,2.537083696E-03
9.99200E-05,2.482396193E-03
9.99300E-05,2.510716507E-03
9.99400E-05,2.562474322E-03
9.99500E-05,2.546849321E-03
9.99600E-05,2.614232137E-03
9.99700E-05,2.559544635E-03
9.99800E-05,2.489232131E-03
9.99900E-05,2.575169635E-03
1.00000E-04,2.481419631E-03
1.00010E-04,2.566380572E-03
1.00020E-04,2.556614947E-03
1.00030E-04,2.558568072E-03
1.00040E-04,2.484349319E-03
1.00050E-04,2.532200883E-03
1.00060E-04,2.542943071E-03
1.00070E-04,2.556614947E-03
1.00080E-04,2.544896196E-03
1.00090E-04,2.577122760E-03
1.00100E-04,2.547825884E-03
1.00110E-04,2.498997757E-03
1.00120E-04,2.543919634E-03
1.00130E-04,2.553685259E-03
1.00140E-04,2.506810257E-03
1.00150E-04,2.550755572E-03
1.00160E-04,2.535130571E-03
1.00170E-04,2.538060259E-03
1.00180E-04,2.556614947E-03
1.00190E-04,2.498021194E-03
1.00200E-04,2.543919634E-03
1.00210E-04,2.564427447E-03
1.00220E-04,2.573216510E-03
1.00230E-04,2.566380572E-03
1.00240E-04,2.700169641E-03
1.00250E-04,2.696263391E-03
1.00260E-04,2.568333697E-03
1.00270E-04,2.583958698E-03
1.00280E-04,2.585911823E-03
1.00290E-04,2.557591509E-03
1.00300E-04,2.509739945E-03
1.00310E-04,2.438450879E-03
1.00320E-04,2.375950876E-03
1.00330E-04,2.334935249E-03
1.00340E-04,2.421849316E-03
1.00350E-04,2.498997757E-03
1.00360E-04,2.575169635E-03
1.00370E-04,2.445286817E-03
1.00380E-04,2.536107133E-03
1.00390E-04,2.476536818E-03
1.00400E-04,2.417943065E-03
1.00410E-04,2.435521191E-03
1.00420E-04,2.511693070E-03
1.00430E-04,2.475560256E-03
1.00440E-04,2.538060259E-03
1.00450E-04,2.406224315E-03
1.00460E-04,2.553685259E-03
1.00470E-04,2.536107133E-03
1.00480E-04,2.508763382E-03
1.00490E-04,2.576146198E-03
1.00500E-04,2.539036821E-03
1.00510E-04,2.545872759E-03
1.00520E-04,2.561497760E-03
1.00530E-04,2.562474322E-03
1.00540E-04,2.480443068E-03
1.00550E-04,2.553685259E-03
1.00560E-04,2.568333697E-03
1.00570E-04,2.564427447E-03
1.00580E-04,2.573216510E-03
1.00590E-04,2.564427447E-03
1.00600E-04,2.561497760E-03
1.00610E-04,2.551732134E-03
1.00620E-04,2.545872759E-03
1.00630E-04,2.578099323E-03
1.00640E-04,2.558568072E-03
1.00650E-04,2.575169635E-03
1.00660E-04,2.540989946E-03
1.00670E-04,2.578099323E-03
1.00680E-04,2.582005573E-03
1.00690E-04,2.565404010E-03
1.00700E-04,2.516575883E-03
1.00710E-04,2.578099323E-03
1.00720E-04,2.549779009E-03
1.00730E-04,2.582982136E-03
1.00740E-04,2.545872759E-03
1.00750E-04,2.587864948E-03
1.00760E-04,2.571263385E-03
1.00770E-04,2.540013384E-03
1.00780E-04,2.447239942E-03
1.00790E-04,2.539036821E-03
1.00800E-04,2.565404010E-03
1.00810E-04,2.553685259E-03
1.00820E-04,2.516575883E-03
1.00830E-04,2.536107133E-03
1.00840E-04,2.545872759E-03
1.00850E-04,2.571263385E-03
1.00860E-04,2.574193073E-03
1.00870E-04,2.567357135E-03
1.00880E-04,2.581029011E-03
1.00890E-04,2.560521197E-03
1.00900E-04,2.558568072E-03
1.00910E-04,2.541966509E-03
1.00920E-04,2.639622763E-03
1.00930E-04,2.624974325E-03
1.00940E-04,2.571263385E-03
1.00950E-04,2.656224327E-03
1.00960E-04,2.569310260E-03
1.00970E-04,2.645482139E-03
1.00980E-04,2.580052448E-03
1.00990E-04,2.595677449E-03
1.01000E-04,2.633763388E-03
1.01010E-04,2.616185262E-03
1.01020E-04,2.591771199E-03
1.01030E-04,2.611302450E-03
1.01040E-04,2.622044638E-03
1.01050E-04,2.597630574E-03
1.01060E-04,2.623021200E-03
1.01070E-04,2.586888386E-03
1.01080E-04,2.592747761E-03
1.01090E-04,2.638646201E-03
1.01100E-04,2.456029005E-03
1.01110E-04,2.606419637E-03
1.01120E-04,2.577122760E-03
1.01130E-04,2.588841511E-03
1.01140E-04,2.573216510E-03
1.01150E-04,2.554661822E-03
1.01160E-04,2.557591509E-03
1.01170E-04,2.577122760E-03
1.01180E-04,2.552708697E-03
1.01190E-04,2.500950882E-03
1.01200E-04,2.359349313E-03
1.01210E-04,2.551732134E-03
1.01220E-04,2.356419625E-03
1.01230E-04,2.412083690E-03
1.01240E-04,2.525364945E-03
1.01250E-04,2.514622757E-03
1.01260E-04,2.519505570E-03
1.01270E-04,2.544896196E-03
1.01280E-04,2.499974319E-03
1.01290E-04,2.508763382E-03
1.01300E-04,2.577122760E-03
1.01310E-04,2.469700880E-03
1.01320E-04,2.496068069E-03
1.01330E-04,2.464818068E-03
1.01340E-04,2.544896196E-03
1.01350E-04,2.578099323E-03
1.01360E-04,2.560521197E-03
1.01370E-04,2.571263385E-03
1.01380E-04,2.567357135E-03
1.01390E-04,2.591771199E-03
1.01400E-04,2.569310260E-03
1.01410E-04,2.578099323E-03
1.01420E-04,2.578099323E-03
1.01430E-04,2.545872759E-03
1.01440E-04,2.547825884E-03
1.01450E-04,2.566380572E-03
1.01460E-04,2.587864948E-03
1.01470E-04,2.550755572E-03
1.01480E-04,2.525364945E-03
1.01490E-04,2.568333697E-03
1.01500E-04,2.566380572E-03
1.01510E-04,2.547825884E-03
1.01520E-04,2.489232131E-03
1.01530E-04,2.582982136E-03
1.01540E-04,2.567357135E-03
1.01550E-04,2.587864948E-03
1.01560E-04,2.519505570E-03
1.01570E-04,2.604466512E-03
1.01580E-04,2.533177446E-03
1.01590E-04,2.553685259E-03
1.01600E-04,2.580052448E-03
1.01610E-04,2.582005573E-03
1.01620E-04,2.544896196E-03
1.01630E-04,2.569310260E-03
1.01640E-04,2.552708697E-03
1.01650E-04,2.577122760E-03
1.01660E-04,2.584935261E-03
1.01670E-04,2.570286823E-03
1.01680E-04,2.577122760E-03
1.01690E-04,2.564427447E-03
1.01700E-04,2.569310260E-03
1.01710E-04,2.599583699E-03
1.01720E-04,2.564427447E-03
1.01730E-04,2.601536824E-03
1.01740E-04,2.576146198E-03
1.01750E-04,2.538060259E-03
1.01760E-04,2.566380572E-03
1.01770E-04,2.566380572E-03
1.01780E-04,2.589818074E-03
1.01790E-04,2.646458701E-03
1.01800E-04,2.578099323E-03
1.01810E-04,2.578099323E-03
1.01820E-04,2.563450885E-03
1.01830E-04,2.574193073E-03
1.01840E-04,2.569310260E-03
1.01850E-04,2.568333697E-03
1.01860E-04,2.546849321E-03
1.01870E-04,2.547825884E-03
1.01880E-04,2.557591509E-03
1.01890E-04,2.570286823E-03
1.01900E-04,2.548802447E-03
1.01910E-04,2.409154002E-03
1.01920E-04,2.568333697E-03
1.01930E-04,2.574193073E-03
1.01940E-04,2.518529008E-03
1.01950E-04,2.505833695E-03
1.01960E-04,2.519505570E-03
1.01970E-04,2.522435258E-03
1.01980E-04,2.515599320E-03
1.01990E-04,2.458958692E-03
1.02000E-04,2.582005573E-03
1.02010E-04,2.583958698E-03
1.02020E-04,2.563450885E-03
1.02030E-04,2.458958692E-03
1.02040E-04,2.482396193E-03
1.02050E-04,2.557591509E-03
1.02060E-04,2.514622757E-03
1.02070E-04,2.616185262E-03
1.02080E-04,2.465794630E-03
1.02090E-04,2.441380566E-03
1.02100E-04,2.448216504E-03
1.02110E-04,2.447239942E-03
1.02120E-04,2.554661822E-03
1.02130E-04,2.594700886E-03
1.02140E-04,2.571263385E-03
1.02150E-04,2.409154002E-03
1.02160E-04,2.553685259E-03
1.02170E-04,2.478489943E-03
1.02180E-04,2.483372756E-03
1.02190E-04,2.523411820E-03
1.02200E-04,2.540013384E-03
1.02210E-04,2.553685259E-03
1.02220E-04,2.446263379E-03
1.02230E-04,2.523411820E-03
1.02240E-04,2.469700880E-03
1.02250E-04,2.461888380E-03
1.02260E-04,2.508763382E-03
1.02270E-04,2.540989946E-03
1.02280E-04,2.521458695E-03
1.02290E-04,2.491185256E-03
1.02300E-04,2.543919634E-03
1.02310E-04,2.556614947E-03
1.02320E-04,2.509739945E-03
1.02330E-04,2.566380572E-03
1.02340E-04,2.541966509E-03
1.02350E-04,2.590794636E-03
1.02360E-04,2.529271196E-03
1.02370E-04,2.539036821E-03
1.02380E-04,2.518529008E-03
1.02390E-04,2.564427447E-03
1.02400E-04,2.560521197E-03
1.02410E-04,2.573216510E-03
1.02420E-04,2.569310260E-03
1.02430E-04,2.584935261E-03
1.02440E-04,2.565404010E-03
1.02450E-04,2.596654011E-03
1.02460E-04,2.560521197E-03
1.02470E-04,2.571263385E-03
1.02480E-04,2.569310260E-03
1.02490E-04,2.592747761E-03
1.02500E-04,2.594700886E-03
1.02510E-04,2.574193073E-03
1.02520E-04,2.546849321E-03
1.02530E-04,2.516575883E-03
1.02540E-04,2.515599320E-03
1.02550E-04,2.545872759E-03
1.02560E-04,2.536107133E-03
1.02570E-04,2.558568072E-03
1.02580E-04,2.484349319E-03
1.02590E-04,2.549779009E-03
1.02600E-04,2.489232131E-03
1.02610E-04,2.564427447E-03
1.02620E-04,2.523411820E-03
1.02630E-04,2.500950882E-03
1.02640E-04,2.574193073E-03
1.02650E-04,2.542943071E-03
1.02660E-04,2.564427447E-03
1.02670E-04,2.541966509E-03
1.02680E-04,2.562474322E-03
1.02690E-04,2.453099317E-03
1.02700E-04,2.479466506E-03
1.02710E-04,2.429661816E-03
1.02720E-04,2.429661816E-03
1.02730E-04,2.415989940E-03
1.02740E-04,2.438450879E-03
1.02750E-04,2.359349313E-03
1.02760E-04,2.570286823E-03
1.02770E-04,2.473607130E-03
1.02780E-04,2.386693064E-03
1.02790E-04,2.391575877E-03
1.02800E-04,2.487279006E-03
1.02810E-04,2.529271196E-03
1.02820E-04,2.521458695E-03
1.02830E-04,2.548802447E-03
1.02840E-04,2.518529008E-03
1.02850E-04,2.569310260E-03
1.02860E-04,2.637669638E-03
1.02870E-04,2.571263385E-03
1.02880E-04,2.569310260E-03
1.02890E-04,2.585911823E-03
1.02900E-04,2.574193073E-03
1.02910E-04,2.571263385E-03
1.02920E-04,2.555638384E-03
1.02930E-04,2.567357135E-03
1.02940E-04,2.560521197E-03
1.02950E-04,2.567357135E-03
1.02960E-04,2.520482133E-03
1.02970E-04,2.543919634E-03
1.02980E-04,2.542943071E-03
1.02990E-04,2.548802447E-03
1.03000E-04,2.444310254E-03
1.03010E-04,2.566380572E-03
1.03020E-04,2.557591509E-03
1.03030E-04,2.442357129E-03
1.03040E-04,2.371068063E-03
1.03050E-04,2.514622757E-03
1.03060E-04,2.455052442E-03
1.03070E-04,2.476536818E-03
1.03080E-04,2.418919628E-03
1.03090E-04,2.397435252E-03
1.03100E-04,2.440404004E-03
1.03110E-04,2.413060253E-03
1.03120E-04,2.378880563E-03
1.03130E-04,2.464818068E-03
1.03140E-04,2.564427447E-03
1.03150E-04,2.518529008E-03
1.03160E-04,2.556614947E-03
1.03170E-04,2.443333692E-03
1.03180E-04,2.368138375E-03
1.03190E-04,2.485325881E-03
1.03200E-04,2.504857132E-03
1.03210E-04,2.512669632E-03
1.03220E-04,2.510716507E-03
1.03230E-04,2.512669632E-03
1.03240E-04,2.436497754E-03
1.03250E-04,2.464818068E-03
1.03260E-04,2.466771193E-03
1.03270E-04,2.502904007E-03
1.03280E-04,2.567357135E-03
1.03290E-04,2.456029005E-03
1.03300E-04,2.454075880E-03
1.03310E-04,2.517552445E-03
1.03320E-04,2.534154008E-03
1.03330E-04,2.553685259E-03
1.03340E-04,2.509739945E-03
1.03350E-04,2.554661822E-03
1.03360E-04,2.450169629E-03
1.03370E-04,2.530247758E-03
1.03380E-04,2.488255569E-03
1.03390E-04,2.523411820E-03
1.03400E-04,2.486302444E-03
1.03410E-04,2.478489943E-03
1.03420E-04,2.581029011E-03
1.03430E-04,2.516575883E-03
1.03440E-04,2.553685259E-03
1.03450E-04,2.516575883E-03
1.03460E-04,2.556614947E-03
1.03470E-04,2.549779009E-03
1.03480E-04,2.551732134E-03
1.03490E-04,2.523411820E-03
1.03500E-04,2.567357135E-03
1.03510E-04,2.561497760E-03
1.03520E-04,2.556614947E-03
1.03530E-04,2.551732134E-03
1.03540E-04,2.549779009E-03
1.03550E-04,2.507786820E-03
1.03560E-04,2.556614947E-03
1.03570E-04,2.560521197E-03
1.03580E-04,2.546849321E-03
1.03590E-04,2.503880569E-03
1.03600E-04,2.554661822E-03
1.03610E-04,2.556614947E-03
1.03620E-04,2.575169635E-03
1.03630E-04,2.491185256E-03
1.03640E-04,2.554661822E-03
1.03650E-04,2.531224321E-03
1.03660E-04,2.544896196E-03
1.03670E-04,2.517552445E-03
1.03680E-04,2.498997757E-03
1.03690E-04,2.482396193E-03
1.03700E-04,2.551732134E-03
1.03710E-04,2.579075886E-03
1.03720E-04,2.504857132E-03
1.03730E-04,2.499974319E-03
1.03740E-04,2.546849321E-03
1.03750E-04,2.552708697E-03
1.03760E-04,2.473607130E-03
1.03770E-04,2.512669632E-03
1.03780E-04,2.537083696E-03
1.03790E-04,2.513646195E-03
1.03800E-04,2.522435258E-03
1.03810E-04,2.559544635E-03
1.03820E-04,2.540013384E-03
1.03830E-04,2.496068069E-03
1.03840E-04,2.457982130E-03
1.03850E-04,2.457982130E-03
1.03860E-04,2.526341508E-03
1.03870E-04,2.490208694E-03
1.03880E-04,2.501927444E-03
1.03890E-04,2.432591504E-03
1.03900E-04,2.373021188E-03
1.03910E-04,2.366185250E-03
1.03920E-04,2.407200877E-03
1.03930E-04,2.415989940E-03
1.03940E-04,2.503880569E-03
1.03950E-04,2.441380566E-03
1.03960E-04,2.457005567E-03
1.03970E-04,2.420872753E-03
1.03980E-04,2.517552445E-03
1.03990E-04,2.341771187E-03
1.04000E-04,2.306614935E-03
1.04010E-04,2.320286811E-03
1.04020E-04,2.466771193E-03
1.04030E-04,2.417943065E-03
1.04040E-04,2.440404004E-03
1.04050E-04,2.317357123E-03
1.04060E-04,2.525364945E-03
1.04070E-04,2.594700886E-03
1.04080E-04,2.535130571E-03
1.04090E-04,2.541966509E-03
1.04100E-04,2.509739945E-03
1.04110E-04,2.569310260E-03
1.04120E-04,2.551732134E-03
1.04130E-04,2.515599320E-03
1.04140E-04,2.578099323E-03
1.04150E-04,2.572239948E-03
1.04160E-04,2.469700880E-03
1.04170E-04,2.553685259E-03
1.04180E-04,2.566380572E-03
1.04190E-04,2.574193073E-03
1.04200E-04,2.444310254E-03
1.04210E-04,2.536107133E-03
1.04220E-04,2.416966503E-03
1.04230E-04,2.546849321E-03
1.04240E-04,2.482396193E-03
1.04250E-04,2.546849321E-03
1.04260E-04,2.524388383E-03
1.04270E-04,2.500950882E-03
1.04280E-04,2.445286817E-03
1.04290E-04,2.494114944E-03
1.04300E-04,2.488255569E-03
1.04310E-04,2.508763382E-03
1.04320E-04,2.529271196E-03
1.04330E-04,2.446263379E-03
1.04340E-04,2.500950882E-03
1.04350E-04,2.407200877E-03
1.04360E-04,2.363255563E-03
1.04370E-04,2.509739945E-03
1.04380E-04,2.457982130E-03
1.04390E-04,2.513646195E-03
1.04400E-04,2.436497754E-03
1.04410E-04,2.546849321E-03
1.04420E-04,2.516575883E-03
1.04430E-04,2.540989946E-03
1.04440E-04,2.548802447E-03
1.04450E-04,2.665013390E-03
1.04460E-04,2.426732128E-03
1.04470E-04,2.505833695E-03
1.04480E-04,2.540989946E-03
1.04490E-04,2.525364945E-03
1.04500E-04,2.552708697E-03
1.04510E-04,2.536107133E-03
1.04520E-04,2.560521197E-03
1.04530E-04,2.564427447E-03
1.04540E-04,2.561497760E-03
1.04550E-04,2.565404010E-03
1.04560E-04,2.569310260E-03
1.04570E-04,2.570286823E-03
1.04580E-04,2.565404010E-03
1.04590E-04,2.642552451E-03
1.04600E-04,2.568333697E-03
1.04610E-04,2.567357135E-03
1.04620E-04,2.593724324E-03
1.04630E-04,2.581029011E-03
1.04640E-04,2.612279012E-03
1.04650E-04,2.574193073E-03
1.04660E-04,2.556614947E-03
1.04670E-04,2.564427447E-03
1.04680E-04,2.615208700E-03
1.04690E-04,2.683568078E-03
1.04700E-04,2.579075886E-03
1.04710E-04,2.606419637E-03
1.04720E-04,2.599583699E-03
1.04730E-04,2.537083696E-03
1.04740E-04,2.551732134E-03
1.04750E-04,2.556614947E-03
1.04760E-04,2.542943071E-03
1.04770E-04,2.563450885E-03
1.04780E-04,2.568333697E-03
1.04790E-04,2.523411820E-03
1.04800E-04,2.549779009E-03
1.04810E-04,2.597630574E-03
1.04820E-04,2.544896196E-03
1.04830E-04,2.559544635E-03
